course_code,department,year,semester,student_count,faculty_id,day_of_week,start_time,end_time,venue_name
AIML198,AIML,1,1,41,FAC5047,Wednesday,14:00,15:00,WW 227
EEE300,EEE,1,2,51,FAC5096,Thursday,14:00,15:00,WW 227
AIML205,AIML,1,2,37,FAC5107,Thursday,09:00,10:00,WW 227
CSE441,CSE,3,6,54,FAC5083,Thursday,11:15,12:15,WW 227
EEE314,EEE,4,8,39,FAC5023,Thursday,15:00,16:00,WW 227
CIVIL168,CIVIL,4,7,47,FAC5041,Friday,09:00,10:00,WW 227
IT464,IT,3,5,59,FAC5031,Friday,10:00,11:00,WW 227
EEE260,EEE,2,3,41,FAC5135,Friday,12:15,13:15,WW 227
CIVIL320,CIVIL,4,8,47,FAC5029,Monday,12:15,13:15,Class Room 2
MECH217,MECH,3,5,60,FAC5060,Monday,09:00,10:00,Class Room 2
EEE439,EEE,1,1,60,FAC5108,Monday,15:00,16:00,Class Room 2
IT149,IT,1,2,38,FAC5096,Monday,11:15,12:15,Class Room 2
EEE320,EEE,1,1,53,FAC5062,Tuesday,15:00,16:00,Class Room 2
CIVIL420,CIVIL,2,3,49,FAC5130,Tuesday,14:00,15:00,Class Room 2
MECH104,MECH,2,4,60,FAC5001,Tuesday,09:00,10:00,Class Room 2
CSE220,CSE,2,4,54,FAC5002,Tuesday,10:00,11:00,Class Room 2
IT119,IT,1,1,45,FAC5108,Wednesday,11:15,12:15,Class Room 2
AIDS459,AIDS,4,8,59,FAC5007,Wednesday,09:00,10:00,Class Room 2
AIML215,AIML,1,1,50,FAC5120,Wednesday,12:15,13:15,Class Room 2
AIDS395,AIDS,4,8,60,FAC5032,Wednesday,14:00,15:00,Class Room 2
CSE445,CSE,2,3,42,FAC5089,Thursday,10:00,11:00,Class Room 2
ECE223,ECE,3,5,40,FAC5060,Thursday,15:00,16:00,Class Room 2
EEE281,EEE,4,7,35,FAC5004,Thursday,09:00,10:00,Class Room 2
AIDS380,AIDS,3,6,51,FAC5061,Friday,14:00,15:00,Class Room 2
AIML294,AIML,3,6,37,FAC5082,Friday,09:00,10:00,Class Room 2
AIML337,AIML,3,5,55,FAC5108,Friday,11:15,12:15,Class Room 2
CIVIL308,CIVIL,3,6,46,FAC5076,Friday,15:00,16:00,Class Room 2
CIVIL124,CIVIL,4,7,45,FAC5012,Monday,10:00,11:00,WW 101
EEE397,EEE,3,5,36,FAC5017,Monday,15:00,16:00,WW 101
AIML302,AIML,2,4,46,FAC5135,Monday,12:15,13:15,WW 101
CIVIL189,CIVIL,1,1,54,FAC5026,Tuesday,12:15,13:15,WW 101
AIML303,AIML,2,4,47,FAC5011,Tuesday,14:00,15:00,WW 101
AIDS202,AIDS,4,7,39,FAC5094,Tuesday,09:00,10:00,WW 101
TEXTILE228,TEXTILE,1,2,49,FAC5030,Wednesday,15:00,16:00,WW 101
EEE204,EEE,2,4,51,FAC5051,Wednesday,10:00,11:00,WW 101
AIDS375,AIDS,2,4,38,FAC5103,Wednesday,14:00,15:00,WW 101
AIML415,AIML,2,3,54,FAC5001,Wednesday,12:15,13:15,WW 101
ECE104,ECE,3,6,35,FAC5068,Thursday,12:15,13:15,WW 101
TEXTILE336,TEXTILE,2,3,39,FAC5024,Thursday,10:00,11:00,WW 101
TEXTILE111,TEXTILE,4,7,54,FAC5067,Thursday,14:00,15:00,WW 101
CSE418,CSE,1,1,58,FAC5056,Friday,09:00,10:00,WW 101
CSE321,CSE,2,3,55,FAC5013,Friday,11:15,12:15,WW 101
CSE418,CSE,2,4,45,FAC5085,Friday,12:15,13:15,WW 101
ECE190,ECE,1,2,42,FAC5069,Monday,12:15,13:15,WW 117
CIVIL354,CIVIL,4,8,39,FAC5067,Monday,10:00,11:00,WW 117
CSE416,CSE,4,7,37,FAC5054,Monday,14:00,15:00,WW 117
MECH449,MECH,2,4,43,FAC5081,Tuesday,15:00,16:00,WW 117
ECE118,ECE,3,6,59,FAC5112,Tuesday,10:00,11:00,WW 117
EEE479,EEE,4,7,48,FAC5036,Tuesday,14:00,15:00,WW 117
ECE255,ECE,1,1,39,FAC5038,Tuesday,09:00,10:00,WW 117
CSE158,CSE,3,5,40,FAC5021,Wednesday,10:00,11:00,WW 117
EEE452,EEE,3,5,59,FAC5028,Wednesday,11:15,12:15,WW 117
TEXTILE328,TEXTILE,2,3,47,FAC5053,Wednesday,14:00,15:00,WW 117
EEE186,EEE,2,3,35,FAC5011,Wednesday,09:00,10:00,WW 117
TEXTILE179,TEXTILE,1,1,56,FAC5135,Thursday,14:00,15:00,WW 117
CIVIL209,CIVIL,2,3,42,FAC5028,Thursday,11:15,12:15,WW 117
AIDS148,AIDS,2,3,56,FAC5124,Thursday,10:00,11:00,WW 117
EEE146,EEE,4,7,35,FAC5066,Friday,11:15,12:15,WW 117
CSE388,CSE,1,2,48,FAC5052,Friday,09:00,10:00,WW 117
MECH432,MECH,3,5,58,FAC5071,Friday,15:00,16:00,WW 117
TEXTILE139,TEXTILE,1,1,57,FAC5075,Monday,09:00,10:00,SF 101
EEE141,EEE,2,4,41,FAC5039,Monday,14:00,15:00,SF 101
AIML147,AIML,3,5,45,FAC5032,Monday,15:00,16:00,SF 101
AIML178,AIML,4,8,43,FAC5070,Monday,12:15,13:15,SF 101
IT202,IT,2,4,37,FAC5005,Tuesday,15:00,16:00,SF 101
EEE279,EEE,2,4,41,FAC5098,Tuesday,14:00,15:00,SF 101
TEXTILE211,TEXTILE,3,5,47,FAC5061,Tuesday,09:00,10:00,SF 101
CIVIL480,CIVIL,3,5,37,FAC5075,Wednesday,15:00,16:00,SF 101
AIDS371,AIDS,2,3,37,FAC5131,Wednesday,12:15,13:15,SF 101
AIML308,AIML,2,3,42,FAC5090,Wednesday,09:00,10:00,SF 101
ECE467,ECE,3,6,36,FAC5130,Wednesday,14:00,15:00,SF 101
TEXTILE424,TEXTILE,2,4,38,FAC5013,Thursday,11:15,12:15,SF 101
EEE319,EEE,4,7,57,FAC5104,Thursday,15:00,16:00,SF 101
AIML187,AIML,2,4,46,FAC5033,Thursday,10:00,11:00,SF 101
IT256,IT,3,6,50,FAC5014,Friday,09:00,10:00,SF 101
MECH263,MECH,1,1,45,FAC5085,Friday,11:15,12:15,SF 101
CIVIL365,CIVIL,3,5,49,FAC5061,Friday,15:00,16:00,SF 101
AIDS158,AIDS,2,3,54,FAC5106,Friday,10:00,11:00,SF 101
IT222,IT,3,6,42,FAC5034,Monday,11:15,12:15,WW 203
AIML378,AIML,1,2,37,FAC5010,Monday,09:00,10:00,WW 203
MECH397,MECH,4,7,55,FAC5043,Monday,10:00,11:00,WW 203
AIML375,AIML,2,3,59,FAC5094,Tuesday,11:15,12:15,WW 203
ECE322,ECE,4,7,56,FAC5004,Tuesday,12:15,13:15,WW 203
EEE386,EEE,2,3,56,FAC5062,Tuesday,14:00,15:00,WW 203
CIVIL325,CIVIL,3,6,58,FAC5032,Tuesday,15:00,16:00,WW 203
AIML395,AIML,4,8,59,FAC5062,Wednesday,10:00,11:00,WW 203
CSE451,CSE,2,4,54,FAC5121,Wednesday,14:00,15:00,WW 203
CSE437,CSE,3,5,35,FAC5039,Wednesday,12:15,13:15,WW 203
MECH259,MECH,4,7,44,FAC5095,Wednesday,11:15,12:15,WW 203
MECH166,MECH,1,2,50,FAC5046,Thursday,12:15,13:15,WW 203
AIDS385,AIDS,3,5,59,FAC5071,Thursday,10:00,11:00,WW 203
AIML275,AIML,4,7,48,FAC5108,Thursday,11:15,12:15,WW 203
AIML299,AIML,2,3,56,FAC5025,Friday,10:00,11:00,WW 203
EEE220,EEE,4,7,51,FAC5058,Friday,15:00,16:00,WW 203
CIVIL291,CIVIL,1,2,35,FAC5054,Friday,14:00,15:00,WW 203
AIML474,AIML,3,5,41,FAC5111,Monday,15:00,16:00,EW 214
MECH454,MECH,4,7,39,FAC5029,Monday,14:00,15:00,EW 214
EEE235,EEE,3,5,38,FAC5097,Monday,12:15,13:15,EW 214
CSE493,CSE,3,5,41,FAC5123,Tuesday,10:00,11:00,EW 214
CSE257,CSE,3,6,50,FAC5124,Tuesday,12:15,13:15,EW 214
CIVIL300,CIVIL,1,2,44,FAC5117,Tuesday,15:00,16:00,EW 214
CIVIL269,CIVIL,4,8,46,FAC5107,Tuesday,11:15,12:15,EW 214
AIML417,AIML,3,5,58,FAC5131,Wednesday,11:15,12:15,EW 214
MECH246,MECH,2,4,42,FAC5055,Wednesday,10:00,11:00,EW 214
ECE132,ECE,3,6,40,FAC5122,Wednesday,15:00,16:00,EW 214
IT180,IT,1,2,40,FAC5117,Wednesday,14:00,15:00,EW 214
CIVIL301,CIVIL,3,5,49,FAC5037,Thursday,10:00,11:00,EW 214
TEXTILE114,TEXTILE,1,2,45,FAC5130,Thursday,15:00,16:00,EW 214
AIML257,AIML,1,1,42,FAC5095,Thursday,14:00,15:00,EW 214
EEE397,EEE,1,1,47,FAC5045,Thursday,09:00,10:00,EW 214
TEXTILE498,TEXTILE,2,3,57,FAC5015,Friday,11:15,12:15,EW 214
EEE144,EEE,1,1,49,FAC5124,Friday,15:00,16:00,EW 214
CIVIL293,CIVIL,2,4,36,FAC5112,Friday,10:00,11:00,EW 214
CIVIL291,CIVIL,3,5,44,FAC5128,Friday,12:15,13:15,EW 214
MECH441,MECH,4,7,53,FAC5112,Monday,15:00,16:00,ME306
AIML351,AIML,2,4,41,FAC5095,Monday,14:00,15:00,ME306
EEE173,EEE,2,4,47,FAC5036,Monday,10:00,11:00,ME306
MECH269,MECH,1,1,43,FAC5029,Monday,12:15,13:15,ME306
EEE361,EEE,4,8,54,FAC5023,Tuesday,09:00,10:00,ME306
ECE453,ECE,2,4,36,FAC5049,Tuesday,11:15,12:15,ME306
AIML321,AIML,4,8,51,FAC5119,Tuesday,10:00,11:00,ME306
AIML303,AIML,4,8,57,FAC5124,Wednesday,14:00,15:00,ME306
IT432,IT,1,1,58,FAC5001,Wednesday,15:00,16:00,ME306
AIML127,AIML,4,8,37,FAC5036,Wednesday,12:15,13:15,ME306
IT260,IT,1,2,44,FAC5042,Thursday,12:15,13:15,ME306
ECE178,ECE,3,5,35,FAC5055,Thursday,11:15,12:15,ME306
EEE252,EEE,4,7,49,FAC5041,Thursday,14:00,15:00,ME306
CSE119,CSE,4,7,38,FAC5070,Thursday,09:00,10:00,ME306
MECH478,MECH,4,7,55,FAC5131,Friday,09:00,10:00,ME306
AIDS135,AIDS,4,7,42,FAC5054,Friday,14:00,15:00,ME306
ECE465,ECE,4,8,47,FAC5034,Friday,12:15,13:15,ME306
AIML381,AIML,2,3,45,FAC5087,Friday,11:15,12:15,ME306
ECE150,ECE,1,1,40,FAC5061,Monday,14:00,15:00,EW 201
AIML200,AIML,1,2,41,FAC5051,Monday,15:00,16:00,EW 201
EEE265,EEE,4,7,40,FAC5032,Monday,11:15,12:15,EW 201
CSE113,CSE,4,8,37,FAC5054,Monday,09:00,10:00,EW 201
MECH155,MECH,3,6,48,FAC5084,Tuesday,12:15,13:15,EW 201
ECE100,ECE,3,6,43,FAC5077,Tuesday,10:00,11:00,EW 201
IT230,IT,2,3,53,FAC5125,Tuesday,15:00,16:00,EW 201
IT495,IT,4,8,36,FAC5088,Tuesday,09:00,10:00,EW 201
AIML359,AIML,3,6,50,FAC5032,Wednesday,12:15,13:15,EW 201
EEE387,EEE,3,6,51,FAC5101,Wednesday,14:00,15:00,EW 201
IT194,IT,1,2,40,FAC5115,Wednesday,15:00,16:00,EW 201
EEE262,EEE,1,2,55,FAC5071,Wednesday,11:15,12:15,EW 201
EEE424,EEE,2,4,53,FAC5108,Thursday,12:15,13:15,EW 201
CIVIL428,CIVIL,2,4,41,FAC5114,Thursday,15:00,16:00,EW 201
ECE296,ECE,2,4,49,FAC5043,Thursday,10:00,11:00,EW 201
CSE457,CSE,2,4,60,FAC5132,Thursday,09:00,10:00,EW 201
EEE209,EEE,2,3,46,FAC5115,Friday,14:00,15:00,EW 201
MECH302,MECH,1,1,48,FAC5132,Friday,09:00,10:00,EW 201
MECH117,MECH,4,8,35,FAC5073,Friday,10:00,11:00,EW 201
AIDS116,AIDS,4,8,59,FAC5079,Friday,11:15,12:15,EW 201
CIVIL378,CIVIL,4,8,39,FAC5016,Monday,09:00,10:00,EW 204
AIDS190,AIDS,1,2,37,FAC5108,Monday,11:15,12:15,EW 204
CIVIL390,CIVIL,2,3,45,FAC5123,Monday,12:15,13:15,EW 204
AIML340,AIML,3,6,53,FAC5064,Tuesday,11:15,12:15,EW 204
AIML187,AIML,2,4,42,FAC5033,Tuesday,14:00,15:00,EW 204
ECE451,ECE,3,6,38,FAC5092,Tuesday,10:00,11:00,EW 204
ECE201,ECE,3,6,59,FAC5094,Wednesday,12:15,13:15,EW 204
IT379,IT,1,1,35,FAC5043,Wednesday,09:00,10:00,EW 204
TEXTILE276,TEXTILE,2,3,37,FAC5093,Wednesday,10:00,11:00,EW 204
TEXTILE205,TEXTILE,1,1,49,FAC5113,Thursday,09:00,10:00,EW 204
AIDS132,AIDS,4,7,41,FAC5123,Thursday,14:00,15:00,EW 204
ECE354,ECE,3,5,46,FAC5028,Thursday,12:15,13:15,EW 204
AIML250,AIML,1,1,57,FAC5021,Thursday,15:00,16:00,EW 204
CIVIL160,CIVIL,3,6,49,FAC5059,Friday,12:15,13:15,EW 204
CIVIL140,CIVIL,2,3,55,FAC5004,Friday,10:00,11:00,EW 204
IT256,IT,2,3,57,FAC5083,Friday,15:00,16:00,EW 204
CSE323,CSE,2,4,49,FAC5026,Friday,09:00,10:00,EW 204
IT379,IT,4,7,55,FAC5022,Monday,14:00,15:00,EW 215
ECE221,ECE,4,7,49,FAC5072,Monday,11:15,12:15,EW 215
AIDS217,AIDS,1,1,46,FAC5120,Monday,15:00,16:00,EW 215
ECE167,ECE,3,6,58,FAC5023,Tuesday,11:15,12:15,EW 215
TEXTILE254,TEXTILE,1,1,44,FAC5020,Tuesday,12:15,13:15,EW 215
AIDS324,AIDS,2,4,52,FAC5005,Tuesday,10:00,11:00,EW 215
CIVIL251,CIVIL,4,8,53,FAC5056,Wednesday,09:00,10:00,EW 215
IT184,IT,2,3,59,FAC5123,Wednesday,15:00,16:00,EW 215
MECH402,MECH,2,3,42,FAC5055,Wednesday,11:15,12:15,EW 215
MECH388,MECH,2,3,54,FAC5054,Wednesday,10:00,11:00,EW 215
TEXTILE440,TEXTILE,3,5,44,FAC5124,Thursday,12:15,13:15,EW 215
ECE387,ECE,4,7,38,FAC5076,Thursday,10:00,11:00,EW 215
MECH360,MECH,1,1,53,FAC5029,Thursday,14:00,15:00,EW 215
EEE109,EEE,3,6,57,FAC5113,Thursday,15:00,16:00,EW 215
CIVIL170,CIVIL,1,2,51,FAC5029,Friday,09:00,10:00,EW 215
EEE230,EEE,2,4,57,FAC5034,Friday,14:00,15:00,EW 215
ECE115,ECE,2,4,44,FAC5008,Friday,10:00,11:00,EW 215
CSE181,CSE,2,3,60,FAC5093,Monday,11:15,12:15,WW 225
CIVIL275,CIVIL,1,1,56,FAC5012,Monday,09:00,10:00,WW 225
TEXTILE441,TEXTILE,3,6,46,FAC5009,Monday,14:00,15:00,WW 225
ECE287,ECE,4,7,51,FAC5132,Tuesday,09:00,10:00,WW 225
MECH118,MECH,2,4,52,FAC5049,Tuesday,15:00,16:00,WW 225
MECH236,MECH,2,3,36,FAC5026,Tuesday,11:15,12:15,WW 225
CSE197,CSE,4,7,38,FAC5090,Tuesday,12:15,13:15,WW 225
MECH223,MECH,2,4,51,FAC5127,Wednesday,10:00,11:00,WW 225
ECE317,ECE,3,6,40,FAC5017,Wednesday,11:15,12:15,WW 225
MECH413,MECH,2,3,42,FAC5008,Wednesday,15:00,16:00,WW 225
ECE258,ECE,2,4,35,FAC5123,Thursday,11:15,12:15,WW 225
MECH219,MECH,3,5,36,FAC5112,Thursday,12:15,13:15,WW 225
AIML446,AIML,2,3,43,FAC5054,Thursday,15:00,16:00,WW 225
CIVIL386,CIVIL,1,1,35,FAC5091,Thursday,14:00,15:00,WW 225
CIVIL170,CIVIL,1,2,49,FAC5025,Friday,15:00,16:00,WW 225
EEE361,EEE,1,1,58,FAC5027,Friday,14:00,15:00,WW 225
MECH236,MECH,3,6,55,FAC5095,Friday,12:15,13:15,WW 225
AIDS223,AIDS,4,8,48,FAC5035,Monday,12:15,13:15,ME204
MECH453,MECH,1,1,35,FAC5089,Monday,10:00,11:00,ME204
AIML380,AIML,1,2,36,FAC5044,Monday,15:00,16:00,ME204
EEE178,EEE,3,5,59,FAC5089,Monday,14:00,15:00,ME204
AIML285,AIML,2,4,40,FAC5126,Tuesday,10:00,11:00,ME204
CSE293,CSE,1,1,44,FAC5054,Tuesday,09:00,10:00,ME204
IT337,IT,4,8,35,FAC5127,Tuesday,15:00,16:00,ME204
EEE120,EEE,2,4,56,FAC5042,Wednesday,11:15,12:15,ME204
MECH490,MECH,4,7,40,FAC5102,Wednesday,10:00,11:00,ME204
ECE175,ECE,1,2,59,FAC5086,Wednesday,15:00,16:00,ME204
AIML131,AIML,2,3,44,FAC5094,Wednesday,12:15,13:15,ME204
AIDS307,AIDS,4,8,54,FAC5064,Thursday,15:00,16:00,ME204
AIDS253,AIDS,1,1,41,FAC5125,Thursday,11:15,12:15,ME204
ECE178,ECE,3,5,38,FAC5062,Thursday,09:00,10:00,ME204
CSE139,CSE,1,2,48,FAC5089,Thursday,14:00,15:00,ME204
TEXTILE431,TEXTILE,1,1,47,FAC5070,Friday,14:00,15:00,ME204
MECH360,MECH,3,6,38,FAC5050,Friday,11:15,12:15,ME204
AIDS458,AIDS,3,6,41,FAC5080,Friday,15:00,16:00,ME204
EEE360,EEE,2,3,39,FAC5104,Monday,15:00,16:00,WW 205
ECE420,ECE,2,3,46,FAC5054,Monday,11:15,12:15,WW 205
TEXTILE295,TEXTILE,4,7,42,FAC5042,Monday,14:00,15:00,WW 205
CIVIL243,CIVIL,4,8,48,FAC5132,Tuesday,11:15,12:15,WW 205
ECE147,ECE,3,6,49,FAC5066,Tuesday,15:00,16:00,WW 205
CSE316,CSE,2,4,52,FAC5133,Tuesday,14:00,15:00,WW 205
ECE378,ECE,2,4,37,FAC5075,Tuesday,10:00,11:00,WW 205
AIML163,AIML,1,1,51,FAC5133,Wednesday,14:00,15:00,WW 205
TEXTILE399,TEXTILE,4,8,55,FAC5080,Wednesday,15:00,16:00,WW 205
CIVIL297,CIVIL,4,7,43,FAC5030,Wednesday,09:00,10:00,WW 205
AIDS488,AIDS,2,3,37,FAC5108,Thursday,09:00,10:00,WW 205
ECE451,ECE,1,2,38,FAC5023,Thursday,12:15,13:15,WW 205
IT267,IT,2,4,52,FAC5083,Thursday,10:00,11:00,WW 205
CSE298,CSE,2,3,43,FAC5013,Thursday,14:00,15:00,WW 205
EEE226,EEE,1,2,51,FAC5007,Friday,14:00,15:00,WW 205
CSE316,CSE,1,1,37,FAC5006,Friday,10:00,11:00,WW 205
TEXTILE316,TEXTILE,3,6,48,FAC5005,Friday,11:15,12:15,WW 205
EEE436,EEE,2,3,54,FAC5004,Friday,09:00,10:00,WW 205
AIML363,AIML,1,2,53,FAC5045,Monday,09:00,10:00,ME201
CIVIL278,CIVIL,4,7,43,FAC5107,Monday,10:00,11:00,ME201
TEXTILE258,TEXTILE,3,6,55,FAC5111,Monday,11:15,12:15,ME201
TEXTILE316,TEXTILE,3,5,41,FAC5066,Tuesday,15:00,16:00,ME201
IT124,IT,1,1,41,FAC5125,Tuesday,14:00,15:00,ME201
AIML488,AIML,4,7,41,FAC5013,Tuesday,10:00,11:00,ME201
AIML451,AIML,1,1,37,FAC5122,Tuesday,12:15,13:15,ME201
MECH238,MECH,1,2,50,FAC5103,Wednesday,12:15,13:15,ME201
ECE261,ECE,4,8,56,FAC5078,Wednesday,11:15,12:15,ME201
AIML449,AIML,2,4,42,FAC5026,Wednesday,10:00,11:00,ME201
CSE314,CSE,2,4,47,FAC5120,Wednesday,09:00,10:00,ME201
AIDS162,AIDS,4,7,43,FAC5024,Thursday,12:15,13:15,ME201
MECH180,MECH,2,3,48,FAC5085,Thursday,14:00,15:00,ME201
IT490,IT,4,7,51,FAC5044,Thursday,15:00,16:00,ME201
ECE389,ECE,3,5,48,FAC5024,Friday,09:00,10:00,ME201
AIDS422,AIDS,3,5,58,FAC5057,Friday,10:00,11:00,ME201
EEE333,EEE,2,3,45,FAC5081,Friday,12:15,13:15,ME201
CIVIL180,CIVIL,1,2,57,FAC5027,Monday,09:00,10:00,Class Room 1
MECH411,MECH,1,1,52,FAC5111,Monday,15:00,16:00,Class Room 1
MECH155,MECH,3,6,43,FAC5003,Monday,12:15,13:15,Class Room 1
IT165,IT,4,8,45,FAC5003,Monday,14:00,15:00,Class Room 1
TEXTILE485,TEXTILE,1,2,50,FAC5043,Tuesday,09:00,10:00,Class Room 1
IT497,IT,3,5,48,FAC5025,Tuesday,11:15,12:15,Class Room 1
TEXTILE155,TEXTILE,3,6,56,FAC5004,Tuesday,12:15,13:15,Class Room 1
IT253,IT,3,5,58,FAC5074,Tuesday,15:00,16:00,Class Room 1
EEE102,EEE,2,3,43,FAC5106,Wednesday,10:00,11:00,Class Room 1
AIDS326,AIDS,3,5,55,FAC5095,Wednesday,14:00,15:00,Class Room 1
CIVIL311,CIVIL,4,8,59,FAC5054,Wednesday,15:00,16:00,Class Room 1
ECE150,ECE,3,5,55,FAC5053,Wednesday,12:15,13:15,Class Room 1
EEE316,EEE,4,8,38,FAC5004,Thursday,14:00,15:00,Class Room 1
AIDS436,AIDS,3,6,54,FAC5107,Thursday,12:15,13:15,Class Room 1
AIDS220,AIDS,1,2,43,FAC5003,Thursday,15:00,16:00,Class Room 1
CIVIL140,CIVIL,3,6,43,FAC5094,Friday,11:15,12:15,Class Room 1
CIVIL382,CIVIL,3,6,40,FAC5034,Friday,14:00,15:00,Class Room 1
MECH476,MECH,2,4,48,FAC5124,Friday,10:00,11:00,Class Room 1
MECH271,MECH,3,5,51,FAC5122,Friday,09:00,10:00,Class Room 1
CSE382,CSE,4,8,55,FAC5119,Monday,15:00,16:00,ME304
ECE233,ECE,1,1,41,FAC5028,Monday,14:00,15:00,ME304
AIDS178,AIDS,1,2,39,FAC5132,Monday,11:15,12:15,ME304
MECH298,MECH,3,6,45,FAC5070,Tuesday,11:15,12:15,ME304
CIVIL101,CIVIL,2,3,54,FAC5009,Tuesday,14:00,15:00,ME304
AIDS490,AIDS,4,7,41,FAC5101,Tuesday,10:00,11:00,ME304
AIDS363,AIDS,3,6,47,FAC5119,Wednesday,12:15,13:15,ME304
CSE287,CSE,1,2,53,FAC5050,Wednesday,14:00,15:00,ME304
AIML118,AIML,1,2,47,FAC5005,Wednesday,10:00,11:00,ME304
EEE340,EEE,3,6,58,FAC5049,Wednesday,09:00,10:00,ME304
TEXTILE307,TEXTILE,3,5,58,FAC5010,Thursday,15:00,16:00,ME304
AIML281,AIML,1,2,57,FAC5116,Thursday,14:00,15:00,ME304
EEE108,EEE,3,5,42,FAC5065,Thursday,09:00,10:00,ME304
EEE414,EEE,4,7,44,FAC5037,Thursday,10:00,11:00,ME304
EEE240,EEE,4,7,51,FAC5008,Friday,09:00,10:00,ME304
CIVIL293,CIVIL,4,7,54,FAC5082,Friday,11:15,12:15,ME304
ECE166,ECE,3,5,57,FAC5014,Friday,15:00,16:00,ME304
CIVIL447,CIVIL,1,1,35,FAC5023,Friday,12:15,13:15,ME304
ECE490,ECE,1,1,40,FAC5002,Monday,14:00,15:00,WW 209
CIVIL371,CIVIL,2,4,58,FAC5051,Monday,11:15,12:15,WW 209
MECH411,MECH,3,6,45,FAC5014,Monday,15:00,16:00,WW 209
CIVIL454,CIVIL,4,8,57,FAC5031,Tuesday,10:00,11:00,WW 209
AIDS111,AIDS,3,6,58,FAC5053,Tuesday,12:15,13:15,WW 209
CIVIL376,CIVIL,4,8,45,FAC5001,Tuesday,15:00,16:00,WW 209
EEE249,EEE,1,1,43,FAC5033,Tuesday,11:15,12:15,WW 209
MECH110,MECH,4,7,49,FAC5104,Wednesday,09:00,10:00,WW 209
AIML316,AIML,1,1,56,FAC5006,Wednesday,15:00,16:00,WW 209
CIVIL255,CIVIL,4,8,58,FAC5026,Wednesday,10:00,11:00,WW 209
AIDS448,AIDS,2,4,43,FAC5021,Wednesday,14:00,15:00,WW 209
ECE142,ECE,1,1,39,FAC5031,Thursday,14:00,15:00,WW 209
AIDS258,AIDS,1,1,56,FAC5128,Thursday,09:00,10:00,WW 209
ECE225,ECE,4,7,54,FAC5075,Thursday,10:00,11:00,WW 209
CSE399,CSE,4,8,49,FAC5060,Thursday,12:15,13:15,WW 209
TEXTILE470,TEXTILE,3,6,40,FAC5022,Friday,15:00,16:00,WW 209
CSE164,CSE,2,4,44,FAC5079,Friday,09:00,10:00,WW 209
CSE407,CSE,2,3,55,FAC5098,Friday,14:00,15:00,WW 209
CSE117,CSE,4,8,59,FAC5018,Monday,11:15,12:15,EW 213
CSE202,CSE,4,7,42,FAC5028,Monday,12:15,13:15,EW 213
AIML476,AIML,3,5,42,FAC5061,Monday,14:00,15:00,EW 213
ECE287,ECE,2,3,40,FAC5024,Monday,09:00,10:00,EW 213
AIML212,AIML,2,4,45,FAC5114,Tuesday,10:00,11:00,EW 213
ECE135,ECE,4,8,54,FAC5021,Tuesday,14:00,15:00,EW 213
IT303,IT,2,4,38,FAC5015,Tuesday,15:00,16:00,EW 213
IT155,IT,3,5,48,FAC5025,Wednesday,12:15,13:15,EW 213
AIDS174,AIDS,4,7,50,FAC5120,Wednesday,09:00,10:00,EW 213
AIDS230,AIDS,2,4,52,FAC5024,Wednesday,11:15,12:15,EW 213
AIML273,AIML,3,5,37,FAC5048,Thursday,10:00,11:00,EW 213
MECH230,MECH,4,7,48,FAC5048,Thursday,15:00,16:00,EW 213
CIVIL141,CIVIL,3,5,46,FAC5084,Thursday,11:15,12:15,EW 213
CIVIL202,CIVIL,3,6,43,FAC5113,Friday,12:15,13:15,EW 213
CIVIL351,CIVIL,4,7,38,FAC5017,Friday,15:00,16:00,EW 213
AIDS391,AIDS,3,6,45,FAC5075,Friday,09:00,10:00,EW 213
AIDS281,AIDS,3,6,44,FAC5065,Monday,11:15,12:15,WW 111
CSE296,CSE,1,1,38,FAC5119,Monday,09:00,10:00,WW 111
IT472,IT,3,5,40,FAC5017,Monday,15:00,16:00,WW 111
CSE385,CSE,4,8,58,FAC5118,Monday,12:15,13:15,WW 111
AIML441,AIML,1,1,54,FAC5027,Tuesday,11:15,12:15,WW 111
AIDS448,AIDS,1,1,56,FAC5092,Tuesday,10:00,11:00,WW 111
EEE493,EEE,2,3,42,FAC5014,Tuesday,12:15,13:15,WW 111
AIML365,AIML,3,5,35,FAC5060,Tuesday,14:00,15:00,WW 111
EEE142,EEE,1,1,44,FAC5014,Wednesday,15:00,16:00,WW 111
TEXTILE397,TEXTILE,4,8,49,FAC5039,Wednesday,09:00,10:00,WW 111
AIDS102,AIDS,1,1,46,FAC5092,Wednesday,11:15,12:15,WW 111
IT255,IT,2,3,39,FAC5118,Thursday,12:15,13:15,WW 111
TEXTILE223,TEXTILE,4,7,53,FAC5120,Thursday,11:15,12:15,WW 111
AIML407,AIML,2,3,41,FAC5065,Thursday,15:00,16:00,WW 111
AIDS355,AIDS,3,5,41,FAC5093,Friday,14:00,15:00,WW 111
AIDS351,AIDS,4,7,52,FAC5130,Friday,11:15,12:15,WW 111
AIDS270,AIDS,1,1,55,FAC5119,Friday,09:00,10:00,WW 111
EEE229,EEE,3,6,44,FAC5093,Friday,10:00,11:00,WW 111
EEE147,EEE,2,4,60,FAC5098,Monday,15:00,16:00,EW 104
CSE186,CSE,4,8,53,FAC5019,Monday,11:15,12:15,EW 104
AIML215,AIML,4,7,36,FAC5002,Monday,12:15,13:15,EW 104
